Date,Open,High,Low,Close,Adj Close,Volume
2014-02-21,188.220001,188.220001,188.220001,188.850006,188.850006,400
2014-02-24,188.220001,188.220001,188.220001,188.220001,188.220001,0
2014-02-25,188.220001,188.220001,188.220001,188.220001,188.220001,0
2014-02-26,188.220001,188.220001,188.220001,188.220001,188.220001,0
2014-02-27,187.770004,187.770004,187.770004,187.009995,187.009995,300
2014-02-28,187.770004,187.770004,187.770004,187.770004,187.770004,0
2014-03-05,194.000000,194.000000,193.059998,193.059998,193.059998,500
2014-03-06,190.139999,192.000000,190.139999,193.699997,193.699997,1500
2014-03-07,192.000000,192.000000,192.000000,192.000000,192.000000,0
2014-03-10,192.000000,192.000000,192.000000,192.000000,192.000000,0
2014-03-11,192.000000,192.000000,192.000000,192.000000,192.000000,0
2014-03-12,192.399994,192.399994,192.399994,191.740005,191.740005,100
2014-03-13,189.770004,189.770004,189.770004,189.770004,189.770004,200
2014-03-14,189.250000,189.250000,189.250000,188.190002,188.190002,1300
2014-03-17,189.250000,189.250000,189.250000,189.250000,189.250000,0
2014-03-18,189.250000,189.250000,189.250000,189.250000,189.250000,0
2014-03-19,190.160004,190.160004,190.160004,189.380005,189.380005,200
2014-03-20,190.160004,190.160004,190.160004,190.160004,190.160004,0
2014-03-21,187.270004,187.270004,187.270004,186.960007,186.960007,5500
2014-03-24,187.270004,187.270004,187.270004,187.270004,187.270004,0
2014-03-25,187.270004,187.270004,187.270004,187.270004,187.270004,0
2014-03-26,187.270004,187.270004,187.270004,187.270004,187.270004,0
2014-03-27,187.270004,187.270004,187.270004,187.270004,187.270004,0
2014-03-28,187.270004,187.270004,187.270004,187.270004,187.270004,0
2014-03-31,187.270004,187.270004,187.270004,187.270004,187.270004,0
2014-04-01,187.270004,187.270004,187.270004,187.270004,187.270004,0
2014-04-02,187.270004,187.270004,187.270004,187.270004,187.270004,0
2014-04-03,187.270004,187.270004,187.270004,187.270004,187.270004,0
2014-04-04,182.110001,182.110001,182.110001,180.679993,180.679993,200
2014-04-07,182.110001,182.110001,182.110001,182.110001,182.110001,0
2014-04-08,173.160004,173.160004,173.160004,174.169998,174.169998,7100
2014-04-09,173.160004,173.160004,173.160004,173.160004,173.160004,0
2014-04-10,170.929993,170.929993,170.250000,171.119995,171.119995,1200
2014-04-11,170.250000,170.250000,170.250000,170.250000,170.250000,0
2014-04-14,170.250000,170.250000,170.250000,170.250000,170.250000,0
2014-04-15,170.250000,170.250000,170.250000,170.250000,170.250000,0
2014-04-16,177.169998,177.169998,177.169998,176.789993,176.789993,100
2014-04-17,177.169998,177.169998,177.169998,177.169998,177.169998,0
2014-04-22,177.169998,177.169998,177.169998,177.169998,177.169998,0
2014-04-23,177.169998,177.169998,177.169998,177.169998,177.169998,0
2014-04-24,177.169998,177.169998,177.169998,177.169998,177.169998,0
2014-04-25,177.169998,177.169998,177.169998,177.169998,177.169998,0
2014-04-28,177.169998,177.169998,177.169998,177.169998,177.169998,0
2014-04-29,177.169998,177.169998,177.169998,177.169998,177.169998,0
2014-04-30,177.169998,177.169998,177.169998,177.169998,177.169998,0
2014-05-02,177.169998,177.169998,177.169998,177.169998,177.169998,0
2014-05-05,177.149994,177.449997,177.149994,182.529999,182.529999,600
2014-05-06,182.529999,182.529999,182.529999,182.529999,182.529999,0
2014-05-07,179.500000,179.500000,179.500000,178.110001,178.110001,900
2014-05-08,179.500000,179.500000,179.500000,179.500000,179.500000,0
2014-05-09,180.850006,180.850006,180.850006,181.559998,181.559998,900
2014-05-12,180.850006,180.850006,180.850006,180.850006,180.850006,0
2014-05-13,180.850006,180.850006,180.850006,180.850006,180.850006,0
2014-05-14,180.850006,180.850006,180.850006,180.850006,180.850006,0
2014-05-15,180.850006,180.850006,180.850006,180.850006,180.850006,0
2014-05-16,180.850006,180.850006,180.850006,180.850006,180.850006,0
2014-05-19,180.850006,180.850006,180.850006,180.850006,180.850006,0
2014-05-20,180.850006,180.850006,180.850006,180.850006,180.850006,0
2014-05-21,180.850006,180.850006,180.850006,180.850006,180.850006,0
2014-05-22,180.850006,180.850006,180.850006,180.850006,180.850006,0
2014-05-23,183.970001,185.320007,183.970001,185.320007,185.320007,1000
2014-05-26,183.970001,183.970001,183.970001,183.970001,183.970001,0
2014-05-27,183.970001,183.970001,183.970001,183.970001,183.970001,0
2014-05-28,187.789993,187.789993,186.809998,186.809998,186.809998,2900
2014-05-29,187.789993,187.789993,187.789993,187.789993,187.789993,0
2014-05-30,187.789993,187.789993,187.789993,187.789993,187.789993,0
2014-06-02,187.789993,187.789993,187.789993,187.789993,187.789993,0
2014-06-03,187.789993,187.789993,187.789993,187.789993,187.789993,0
2014-06-04,190.509995,192.559998,190.509995,192.559998,192.559998,500
2014-06-05,190.509995,190.509995,190.509995,190.509995,190.509995,0
2014-06-06,190.509995,190.509995,190.509995,190.509995,190.509995,0
2014-06-09,190.509995,190.509995,190.509995,190.509995,190.509995,0
2014-06-10,190.509995,190.509995,190.509995,190.509995,190.509995,0
2014-06-11,189.520004,189.520004,188.580002,188.580002,188.580002,800
2014-06-13,184.679993,185.429993,184.380005,184.380005,184.380005,9200
2014-06-16,184.679993,184.679993,184.679993,184.679993,184.679993,0
2014-06-17,184.679993,184.679993,184.679993,184.679993,184.679993,0
2014-06-18,184.679993,184.679993,184.679993,184.679993,184.679993,0
2014-06-20,189.559998,189.559998,184.830002,184.830002,184.830002,500
2014-06-23,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-06-24,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-06-25,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-06-26,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-06-27,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-06-30,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-07-01,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-07-02,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-07-03,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-07-04,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-07-07,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-07-08,189.559998,189.559998,189.559998,189.559998,189.559998,0
2014-07-10,193.309998,193.309998,193.309998,193.309998,193.309998,300
2014-07-11,193.309998,193.309998,193.309998,193.309998,193.309998,0
2014-07-14,193.309998,193.309998,193.309998,193.309998,193.309998,0
2014-07-15,193.309998,193.309998,193.309998,193.309998,193.309998,0
2014-07-16,193.309998,193.309998,193.309998,193.309998,193.309998,0
2014-07-17,193.309998,193.309998,193.309998,193.309998,193.309998,0
2014-07-18,193.309998,193.309998,193.309998,193.309998,193.309998,0
2014-07-21,188.029999,188.029999,188.029999,188.029999,188.029999,100
2014-07-22,189.000000,190.660004,189.000000,191.250000,191.250000,700
2014-07-23,190.660004,190.660004,190.660004,190.660004,190.660004,0
2014-07-24,190.660004,190.660004,190.660004,190.660004,190.660004,0
2014-07-25,192.740005,192.740005,192.740005,191.940002,191.940002,200
2014-07-28,192.740005,192.740005,192.740005,192.740005,192.740005,0
2014-07-29,192.740005,192.740005,192.740005,192.740005,192.740005,0
2014-07-30,192.740005,192.740005,192.740005,192.740005,192.740005,0
2014-07-31,192.740005,192.740005,192.740005,192.740005,192.740005,0
2014-08-01,194.220001,194.220001,194.220001,194.220001,194.220001,100
2014-08-04,194.220001,194.220001,194.220001,194.220001,194.220001,0
2014-08-05,194.220001,194.220001,194.220001,194.220001,194.220001,0
2014-08-06,194.220001,194.220001,194.220001,194.220001,194.220001,0
2014-08-07,196.559998,196.559998,196.559998,196.649994,196.649994,300
2014-08-08,196.559998,196.559998,196.559998,196.559998,196.559998,0
2014-08-11,196.559998,196.559998,196.559998,196.559998,196.559998,0
2014-08-12,196.559998,196.559998,196.559998,196.559998,196.559998,0
2014-08-13,196.559998,196.559998,196.559998,196.559998,196.559998,0
2014-08-14,200.449997,200.449997,200.449997,201.300003,201.300003,200
2014-08-15,201.300003,201.300003,201.300003,201.300003,201.300003,0
2014-08-18,201.300003,201.300003,201.300003,201.300003,201.300003,0
2014-08-19,201.300003,201.300003,201.300003,201.300003,201.300003,0
2014-08-20,201.300003,201.300003,201.300003,201.300003,201.300003,0
2014-08-21,201.300003,201.300003,201.300003,201.300003,201.300003,0
2014-08-22,201.300003,201.300003,201.300003,201.300003,201.300003,0
2014-08-25,201.300003,201.300003,201.300003,201.300003,201.300003,0
2014-08-26,204.000000,204.800003,204.000000,204.800003,204.800003,700
2014-08-27,204.800003,204.800003,204.800003,204.800003,204.800003,0
2014-08-28,204.800003,204.800003,204.800003,204.800003,204.800003,0
2014-08-29,204.800003,204.800003,204.800003,204.800003,204.800003,0
2014-09-01,204.800003,204.800003,204.800003,204.800003,204.800003,0
2014-09-02,204.899994,205.300003,204.899994,203.660004,203.660004,600
2014-09-03,203.539993,203.539993,203.539993,203.199997,203.199997,700
2014-09-04,203.199997,203.199997,203.199997,203.199997,203.199997,0
2014-09-05,203.199997,203.199997,203.199997,203.199997,203.199997,0
2014-09-08,204.600006,204.600006,204.600006,205.139999,205.139999,4000
2014-09-09,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-10,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-11,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-12,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-15,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-16,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-17,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-18,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-19,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-22,204.600006,204.600006,204.600006,204.600006,204.600006,0
2014-09-23,213.509995,213.509995,213.509995,213.509995,213.509995,200
2014-09-24,213.509995,213.509995,213.509995,213.509995,213.509995,0
2014-09-25,213.649994,214.020004,213.009995,214.490005,214.490005,15700
2014-09-26,214.020004,214.020004,214.020004,214.020004,214.020004,0
2014-09-29,214.020004,214.020004,214.020004,214.020004,214.020004,0
2014-09-30,214.020004,214.020004,214.020004,214.020004,214.020004,0
2014-10-01,214.020004,214.020004,214.020004,214.020004,214.020004,0
2014-10-02,214.020004,214.020004,214.020004,214.020004,214.020004,0
2014-10-03,214.020004,214.020004,214.020004,214.020004,214.020004,0
2014-10-06,214.020004,214.020004,214.020004,214.020004,214.020004,0
2014-10-07,214.020004,214.020004,214.020004,214.020004,214.020004,0
2014-10-08,208.960007,208.960007,208.960007,209.570007,209.570007,9800
2014-10-09,208.960007,208.960007,208.960007,208.960007,208.960007,0
2014-10-10,208.960007,208.960007,208.960007,208.960007,208.960007,0
2014-10-13,205.500000,205.500000,205.500000,200.580002,200.580002,200
2014-10-14,205.500000,205.500000,205.500000,205.500000,205.500000,0
2014-10-15,205.500000,205.500000,205.500000,205.500000,205.500000,0
2014-10-16,200.880005,202.410004,200.880005,201.960007,201.960007,800
2014-10-17,201.960007,201.960007,201.960007,201.960007,201.960007,0
2014-10-20,201.960007,201.960007,201.960007,201.960007,201.960007,0
2014-10-21,213.500000,213.500000,213.500000,213.500000,213.500000,8200
2014-10-22,213.500000,213.500000,213.500000,213.500000,213.500000,0
2014-10-23,213.500000,213.500000,213.500000,213.500000,213.500000,0
2014-10-24,213.500000,213.500000,213.500000,213.500000,213.500000,0
2014-10-27,213.500000,213.500000,213.500000,213.500000,213.500000,0
2014-10-28,221.779999,221.779999,221.779999,221.270004,221.270004,300
2014-10-29,221.779999,221.779999,221.779999,221.779999,221.779999,0
2014-10-30,213.399994,214.809998,213.399994,216.820007,216.820007,3600
2014-10-31,214.809998,214.809998,214.809998,214.809998,214.809998,0
2014-11-03,214.809998,214.809998,214.809998,214.809998,214.809998,0
2014-11-04,214.809998,214.809998,214.809998,214.809998,214.809998,0
2014-11-05,214.809998,214.809998,214.809998,214.809998,214.809998,0
2014-11-06,234.179993,234.179993,234.179993,233.009995,233.009995,3800
2014-11-07,234.179993,234.179993,234.179993,234.179993,234.179993,0
2014-11-10,228.770004,229.789993,228.770004,228.820007,228.820007,19700
2014-11-11,228.820007,228.820007,228.820007,228.820007,228.820007,0
2014-11-12,228.820007,228.820007,228.820007,228.820007,228.820007,0
2014-11-13,228.820007,228.820007,228.820007,228.820007,228.820007,0
2014-11-14,228.820007,228.820007,228.820007,228.820007,228.820007,0
2014-11-17,228.820007,228.820007,228.820007,228.820007,228.820007,0
2014-11-18,228.820007,228.820007,228.820007,228.820007,228.820007,0
2014-11-19,231.169998,231.169998,231.169998,231.839996,231.839996,700
2014-11-21,231.169998,231.169998,231.169998,231.169998,231.169998,0
2014-11-24,228.990005,228.990005,228.990005,230.669998,230.669998,600
2014-11-25,228.990005,228.990005,228.990005,228.990005,228.990005,0
2014-11-26,230.630005,230.630005,230.630005,230.279999,230.279999,400
2014-11-27,230.630005,230.630005,230.630005,230.630005,230.630005,0
2014-11-28,230.630005,230.630005,230.630005,230.630005,230.630005,0
2014-12-01,237.899994,237.899994,237.899994,237.899994,237.899994,23790
2014-12-02,240.699997,240.699997,240.699997,240.699997,240.699997,72210
2014-12-03,237.139999,237.139999,237.139999,237.139999,237.139999,100
2014-12-04,240.899994,240.910004,240.899994,240.910004,240.910004,3100
2014-12-05,240.910004,240.910004,240.910004,240.910004,240.910004,0
2014-12-08,240.910004,240.910004,240.910004,240.910004,240.910004,0
2014-12-09,238.500000,238.500000,238.500000,238.500000,238.500000,100
2014-12-10,241.059998,241.059998,241.059998,241.059998,241.059998,2000
2014-12-11,241.059998,241.059998,241.059998,241.059998,241.059998,0
2014-12-12,246.259995,246.259995,246.259995,246.259995,246.259995,3000
2014-12-15,244.729996,244.729996,244.729996,244.729996,244.729996,500
2014-12-16,252.210007,252.210007,251.199997,251.199997,251.199997,400
2014-12-17,245.589996,245.589996,245.589996,245.589996,245.589996,5900
2014-12-18,247.000000,248.460007,247.000000,247.619995,247.619995,500
2014-12-19,244.110001,249.089996,244.110001,249.089996,249.089996,7000
2014-12-22,245.619995,253.270004,245.619995,253.270004,253.270004,2900
2014-12-23,260.000000,260.000000,260.000000,260.000000,260.000000,200
2014-12-26,255.020004,257.399994,255.020004,257.399994,257.399994,4400
2014-12-29,259.730011,261.149994,259.029999,261.149994,261.149994,5500
2014-12-30,249.000000,254.550003,248.110001,253.300003,253.300003,5600
2015-01-02,252.559998,255.830002,252.559998,255.830002,255.830002,3000
2015-01-05,251.960007,253.320007,251.960007,252.000000,252.000000,7400
2015-01-06,251.000000,251.000000,251.000000,251.000000,251.000000,1400
2015-01-07,250.570007,250.570007,249.710007,249.710007,249.710007,2800
2015-01-08,251.100006,253.779999,251.100006,252.000000,252.000000,1400
2015-01-09,249.949997,251.850006,249.949997,251.850006,251.850006,1000
2015-01-12,251.850006,251.850006,251.850006,251.850006,251.850006,0
2015-01-13,253.550003,254.190002,250.509995,253.089996,253.089996,1300
2015-01-14,248.000000,249.289993,244.679993,244.679993,244.679993,3800
2015-01-15,252.649994,252.649994,249.589996,249.589996,249.589996,1600
2015-01-16,248.669998,251.699997,247.320007,251.699997,251.699997,1300
2015-01-19,251.699997,251.699997,251.699997,251.699997,251.699997,0
2015-01-20,252.000000,252.000000,247.250000,248.199997,248.199997,6600
2015-01-21,248.009995,248.500000,245.979996,247.600006,247.600006,2100
2015-01-22,246.279999,247.139999,242.820007,247.139999,247.139999,5500
2015-01-23,247.649994,247.779999,246.490005,247.779999,247.779999,3500
2015-01-26,246.500000,248.360001,245.440002,248.360001,248.360001,500
2015-01-27,245.259995,245.259995,245.259995,245.259995,245.259995,300
2015-01-28,244.380005,245.690002,243.000000,245.690002,245.690002,2200
2015-01-29,241.199997,244.720001,241.199997,244.720001,244.720001,600
2015-01-30,250.240005,250.240005,249.500000,250.070007,250.070007,900
2015-02-02,247.399994,248.809998,247.039993,248.809998,248.809998,1800
2015-02-03,252.169998,253.389999,252.169998,253.389999,253.389999,1500
2015-02-04,280.799988,282.429993,279.850006,282.429993,282.429993,3200
2015-02-05,283.170013,283.170013,283.170013,283.170013,283.170013,1100
2015-02-06,285.190002,286.769989,285.190002,286.769989,286.769989,1300
2015-02-09,286.769989,286.769989,286.769989,286.769989,286.769989,0
2015-02-10,286.769989,286.769989,286.769989,286.769989,286.769989,0
2015-02-11,294.790009,295.079987,293.299988,295.079987,295.079987,400
2015-02-12,292.600006,296.940002,290.380005,296.940002,296.940002,3700
2015-02-13,292.000000,298.980011,292.000000,298.299988,298.299988,2600
2015-02-18,297.000000,299.260010,297.000000,299.260010,299.260010,1000
2015-02-19,300.859985,300.859985,300.859985,300.859985,300.859985,300
2015-02-20,299.440002,303.250000,299.440002,303.250000,303.250000,800
2015-02-23,301.399994,302.799988,301.399994,302.799988,302.799988,900
2015-02-24,297.470001,300.350006,297.470001,300.350006,300.350006,500
2015-02-25,301.500000,307.000000,301.500000,307.000000,307.000000,500
2015-02-26,307.000000,307.000000,307.000000,307.000000,307.000000,0
2015-02-27,300.000000,301.200012,298.489990,300.920013,300.920013,1400
2015-03-02,309.089996,309.420013,305.700012,309.420013,309.420013,1500
2015-03-03,307.399994,314.390015,307.399994,314.390015,314.390015,700
2015-03-04,315.700012,315.700012,315.700012,315.700012,315.700012,300
2015-03-05,315.000000,320.239990,313.200012,320.239990,320.239990,1600
2015-03-06,321.230011,321.230011,318.390015,319.910004,319.910004,2100
2015-03-09,324.089996,332.850006,324.089996,332.850006,332.850006,2300
2015-03-10,322.839996,325.190002,321.940002,325.190002,325.190002,3700
2015-03-11,326.299988,326.299988,322.779999,324.500000,324.500000,1300
2015-03-12,339.959991,342.119995,334.170013,342.119995,342.119995,1100
2015-03-13,344.200012,349.459991,344.200012,348.000000,348.000000,3500
2015-03-16,349.630005,352.459991,347.079987,352.459991,352.459991,600
2015-03-17,349.010010,351.450012,348.000000,351.450012,351.450012,1800
2015-03-18,341.450012,351.179993,341.450012,351.179993,351.179993,2500
2015-03-19,355.000000,357.880005,355.000000,357.880005,357.880005,600
2015-03-20,347.500000,352.640015,347.500000,351.970001,351.970001,1900
2015-03-23,344.700012,344.700012,344.700012,344.700012,344.700012,300
2015-03-24,336.529999,337.500000,336.529999,337.500000,337.500000,2300
2015-03-25,338.000000,338.000000,338.000000,338.000000,338.000000,1400
2015-03-26,338.000000,338.000000,338.000000,338.000000,338.000000,0
2015-03-27,342.779999,343.540009,342.329987,342.329987,342.329987,3000
2015-03-30,346.529999,346.529999,342.980011,342.980011,342.980011,200
2015-03-31,342.980011,342.980011,342.980011,342.980011,342.980011,0
2015-04-01,329.420013,337.000000,329.420013,335.779999,335.779999,2900
2015-04-02,335.779999,335.779999,335.779999,335.779999,335.779999,0
2015-04-06,332.730011,332.730011,332.730011,332.730011,332.730011,400
2015-04-07,333.170013,333.170013,331.290009,331.290009,331.290009,1100
2015-04-08,324.510010,324.510010,324.510010,324.510010,324.510010,1200
2015-04-09,326.399994,326.399994,326.399994,326.399994,326.399994,1100
2015-04-10,331.100006,331.100006,331.100006,331.100006,331.100006,1000
2015-04-13,331.100006,331.100006,331.100006,331.100006,331.100006,0
2015-04-14,327.290009,331.250000,327.290009,331.250000,331.250000,200
2015-04-15,329.399994,329.399994,325.000000,325.000000,325.000000,2100
2015-04-16,326.799988,326.799988,326.799988,326.799988,326.799988,4600
2015-04-17,324.369995,324.369995,324.369995,324.369995,324.369995,600
2015-04-20,327.109985,327.109985,327.109985,327.109985,327.109985,700
2015-04-22,324.820007,324.820007,324.820007,324.820007,324.820007,600
2015-04-23,324.820007,324.820007,324.820007,324.820007,324.820007,0
2015-04-24,325.440002,325.440002,325.440002,325.440002,325.440002,500
2015-04-27,325.630005,325.630005,325.630005,325.630005,325.630005,1200
2015-04-28,323.109985,323.109985,323.109985,323.109985,323.109985,500
2015-04-29,323.700012,323.700012,323.700012,323.700012,323.700012,400
2015-04-30,323.700012,323.700012,323.700012,323.700012,323.700012,0
2015-05-04,339.299988,343.750000,339.299988,343.750000,343.750000,1100
2015-05-05,343.750000,343.750000,343.750000,343.750000,343.750000,0
2015-05-06,343.750000,343.750000,343.750000,343.750000,343.750000,0
2015-05-07,334.000000,334.000000,330.000000,330.000000,330.000000,800
2015-05-08,326.500000,329.200012,326.500000,329.200012,329.200012,1300
2015-05-11,329.200012,329.200012,329.200012,329.200012,329.200012,0
2015-05-12,329.200012,329.200012,329.200012,329.200012,329.200012,0
2015-05-13,329.200012,329.200012,329.200012,329.200012,329.200012,0
2015-05-14,330.179993,330.179993,327.980011,329.369995,329.369995,900
2015-05-15,329.369995,329.369995,329.369995,329.369995,329.369995,0
2015-05-18,329.369995,329.369995,329.369995,329.369995,329.369995,0
2015-05-19,329.369995,329.369995,329.369995,329.369995,329.369995,0
2015-05-20,329.369995,329.369995,329.369995,329.369995,329.369995,0
2015-05-21,336.760010,336.760010,336.760010,336.760010,336.760010,1000
2015-05-22,336.760010,336.760010,336.760010,336.760010,336.760010,0
2015-05-25,336.760010,336.760010,336.760010,336.760010,336.760010,0
2015-05-26,339.500000,349.429993,339.500000,349.429993,349.429993,800
2015-05-27,346.679993,346.679993,346.679993,346.679993,346.679993,800
2015-05-28,348.910004,348.910004,348.910004,348.910004,348.910004,400
2015-05-29,350.950012,351.329987,350.950012,351.329987,351.329987,1400
2015-06-01,352.000000,354.769989,352.000000,354.769989,354.769989,1100
2015-06-02,354.769989,354.769989,354.769989,354.769989,354.769989,0
2015-06-03,354.769989,354.769989,354.769989,354.769989,354.769989,0
2015-06-05,347.250000,350.010010,347.250000,350.010010,350.010010,600
2015-06-08,350.010010,350.010010,350.010010,350.010010,350.010010,0
2015-06-09,350.010010,350.010010,350.010010,350.010010,350.010010,0
2015-06-10,340.299988,340.299988,340.299988,340.299988,340.299988,200
2015-06-11,345.799988,345.799988,345.799988,345.799988,345.799988,500
2015-06-12,340.399994,340.399994,340.399994,340.399994,340.399994,400
2015-06-15,341.700012,341.700012,341.700012,341.700012,341.700012,200
2015-06-16,341.790009,341.790009,341.790009,341.790009,341.790009,300
2015-06-17,341.790009,341.790009,341.790009,341.790009,341.790009,0
2015-06-18,341.790009,341.790009,341.790009,341.790009,341.790009,0
2015-06-19,350.950012,350.950012,350.549988,350.549988,350.549988,500
2015-06-22,350.549988,350.549988,350.549988,350.549988,350.549988,0
2015-06-23,350.549988,350.549988,350.549988,350.549988,350.549988,0
2015-06-24,350.549988,350.549988,350.549988,350.549988,350.549988,0
2015-06-25,355.350006,355.350006,355.350006,355.350006,355.350006,500
2015-06-26,355.350006,355.350006,355.350006,355.350006,355.350006,0
2015-06-29,355.350006,355.350006,355.350006,355.350006,355.350006,0
2015-06-30,355.350006,355.350006,355.350006,355.350006,355.350006,0
2015-07-01,355.350006,355.350006,355.350006,355.350006,355.350006,0
2015-07-02,359.010010,359.010010,354.589996,354.589996,354.589996,5800
2015-07-03,354.589996,354.589996,354.589996,354.589996,354.589996,0
2015-07-06,364.540009,364.540009,364.540009,364.540009,364.540009,300
2015-07-07,361.619995,377.700012,361.619995,377.700012,377.700012,1400
2015-07-08,377.700012,377.700012,377.700012,377.700012,377.700012,0
2015-07-10,370.500000,370.500000,370.500000,370.500000,370.500000,300
2015-07-13,369.000000,369.000000,369.000000,369.000000,369.000000,400
2015-07-14,368.299988,369.320007,368.299988,369.320007,369.320007,1000
2015-07-15,373.000000,373.000000,371.760010,371.760010,371.760010,2000
2015-07-16,375.200012,375.200012,375.200012,375.200012,375.200012,400
2015-07-17,375.200012,375.200012,375.200012,375.200012,375.200012,0
2015-07-20,381.859985,381.859985,381.859985,381.859985,381.859985,300
2015-07-21,377.320007,377.640015,377.320007,377.640015,377.640015,2400
2015-07-22,386.500000,386.500000,386.500000,386.500000,386.500000,600
2015-07-23,391.200012,391.200012,391.200012,391.200012,391.200012,1100
2015-07-24,391.200012,391.200012,391.200012,391.200012,391.200012,0
2015-07-27,397.100006,397.100006,397.100006,397.100006,397.100006,600
2015-07-28,400.000000,401.000000,400.000000,401.000000,401.000000,1100
2015-07-29,401.000000,401.000000,401.000000,401.000000,401.000000,0
2015-07-30,401.000000,401.000000,401.000000,401.000000,401.000000,0
2015-07-31,415.299988,415.299988,412.100006,412.100006,412.100006,900
2015-08-03,415.899994,421.859985,415.899994,418.700012,418.700012,1500
2015-08-04,418.700012,418.700012,418.700012,418.700012,418.700012,0
2015-08-05,386.200012,386.200012,386.100006,386.100006,386.100006,9900
2015-08-06,382.700012,382.700012,382.700012,382.700012,382.700012,3000
2015-08-07,381.000000,381.000000,381.000000,381.000000,381.000000,400
2015-08-10,382.299988,382.299988,382.299988,382.299988,382.299988,500
2015-08-11,380.579987,380.579987,380.579987,380.579987,380.579987,800
2015-08-12,370.540009,371.540009,368.299988,368.299988,368.299988,2300
2015-08-13,368.299988,368.299988,368.299988,368.299988,368.299988,0
2015-08-14,375.179993,375.179993,375.179993,375.179993,375.179993,600
2015-08-17,375.179993,375.179993,375.179993,375.179993,375.179993,0
2015-08-18,372.250000,372.250000,372.250000,372.250000,372.250000,3500
2015-08-19,369.339996,369.339996,369.339996,369.339996,369.339996,400
2015-08-20,350.890015,350.890015,346.450012,347.000000,347.000000,4400
2015-08-21,351.089996,351.089996,349.959991,349.959991,349.959991,2800
