Date,Open,High,Low,Close,Adj Close,Volume
2017-09-05,72134.000000,73180.000000,71827.000000,72151.000000,72151.000000,4230900
2017-09-06,72157.000000,73608.000000,72157.000000,73412.000000,73412.000000,4242500
2017-09-07,null,null,null,null,null,null
2017-09-08,73413.000000,73646.000000,72925.000000,73079.000000,73079.000000,3114100
2017-09-11,73096.000000,74636.000000,73096.000000,74319.000000,74319.000000,3283100
2017-09-12,74322.000000,75332.000000,74294.000000,74539.000000,74539.000000,3591700
2017-09-13,74543.000000,75146.000000,74196.000000,74788.000000,74788.000000,3212500
2017-09-14,74787.000000,74949.000000,74397.000000,74657.000000,74657.000000,3206100
2017-09-15,74656.000000,75820.000000,74648.000000,75757.000000,75757.000000,4825000
2017-09-18,75758.000000,76404.000000,75621.000000,75990.000000,75990.000000,3437400
2017-09-19,75990.000000,76071.000000,75300.000000,75974.000000,75974.000000,3026100
2017-09-20,75974.000000,76420.000000,75074.000000,76004.000000,76004.000000,3890900
2017-09-21,76014.000000,76251.000000,75282.000000,75604.000000,75604.000000,3228500
2017-09-22,75618.000000,75734.000000,75029.000000,75390.000000,75390.000000,2801700
2017-09-25,75381.000000,75470.000000,74303.000000,74443.000000,74443.000000,3376500
